type;target;actual;timestamp
Steps;10000.0;10.880;2020-03-26 00:00:00 +0000
Steps;10000.0;13.323;2020-03-18 00:00:00 +0000
Steps;10000.0;11.938;2020-03-14 00:00:00 +0000
Steps;10000.0;10.917;2020-03-07 00:00:00 +0000
Steps;10000.0;11.291;2020-02-29 00:00:00 +0000
Steps;10000.0;11.862;2020-02-26 00:00:00 +0000
Steps;10000.0;13.079;2020-02-23 00:00:00 +0000
Steps;10000.0;13.835;2020-02-10 00:00:00 +0000
Steps;10000.0;16.234;2020-02-08 00:00:00 +0000
Steps;10000.0;12.963;2020-02-04 00:00:00 +0000
Steps;10000.0;12.437;2020-01-31 00:00:00 +0000
Steps;10000.0;11.109;2020-01-28 00:00:00 +0000
Steps;10000.0;11.334;2020-01-21 00:00:00 +0000
Steps;10000.0;15.100;2020-01-14 00:00:00 +0000
Steps;10000.0;14.463;2020-01-11 00:00:00 +0000
Steps;10000.0;13.391;2020-01-10 00:00:00 +0000
Steps;10000.0;12.096;2019-12-18 00:00:00 +0000
Steps;10000.0;11.355;2019-12-10 00:00:00 +0000
Steps;10000.0;12.298;2019-12-06 00:00:00 +0000
Steps;10000.0;12.114;2019-12-04 00:00:00 +0000
Steps;10000.0;10.023;2019-12-03 00:00:00 +0000
Steps;10000.0;12.002;2019-11-30 00:00:00 +0000
Steps;10000.0;12.948;2019-11-22 00:00:00 +0000
Steps;10000.0;10.088;2019-11-13 00:00:00 +0000
Steps;10000.0;10.070;2019-10-19 00:00:00 +0000
Steps;10000.0;10.255;2019-09-08 00:00:00 +0000
Steps;10000.0;12.260;2019-08-27 00:00:00 +0000
Steps;10000.0;16.603;2019-07-11 00:00:00 +0000
Steps;10000.0;13.440;2019-06-20 00:00:00 +0000
Steps;10000.0;22.604;2019-06-19 00:00:00 +0000
Steps;10000.0;22.313;2019-06-18 00:00:00 +0000
Steps;10000.0;16.028;2019-06-17 00:00:00 +0000
Steps;10000.0;18.745;2019-05-30 00:00:00 +0000
Steps;10000.0;10.262;2019-05-29 00:00:00 +0000
Steps;10000.0;10.616;2019-04-27 00:00:00 +0000
Steps;10000.0;11.798;2019-04-06 00:00:00 +0000
Steps;10000.0;12.442;2019-03-19 00:00:00 +0000
Steps;10000.0;31.682;2019-03-18 00:00:00 +0000
Steps;10000.0;20.505;2019-03-17 00:00:00 +0000
Steps;10000.0;22.131;2019-03-16 00:00:00 +0000
Steps;10000.0;15.731;2019-03-15 00:00:00 +0000
Steps;10000.0;11.490;2019-02-06 00:00:00 +0000
Steps;10000.0;11.442;2018-12-21 00:00:00 +0000
Steps;10000.0;11.292;2018-12-15 00:00:00 +0000
Steps;10000.0;16.359;2018-12-14 00:00:00 +0000
Steps;10000.0;12.052;2018-11-28 00:00:00 +0000
Steps;10000.0;13.403;2018-11-22 00:00:00 +0000
Steps;10000.0;11.724;2018-11-18 00:00:00 +0000
Steps;10000.0;16.091;2018-11-16 00:00:00 +0000
Steps;10000.0;12.656;2018-11-12 00:00:00 +0000
Steps;10000.0;14.521;2018-11-09 00:00:00 +0000
Steps;10000.0;15.129;2018-11-08 00:00:00 +0000
Steps;10000.0;14.887;2018-11-07 00:00:00 +0000
Steps;10000.0;15.455;2018-11-06 00:00:00 +0000
Steps;10000.0;10.100;2018-11-05 00:00:00 +0000
Steps;10000.0;12.829;2018-11-02 00:00:00 +0000
Steps;10000.0;14.773;2018-11-01 00:00:00 +0000
Steps;10000.0;14.205;2018-10-31 00:00:00 +0000
Steps;10000.0;11.572;2018-10-30 00:00:00 +0000
Steps;10000.0;11.277;2018-10-26 00:00:00 +0000
Steps;10000.0;15.593;2018-10-25 00:00:00 +0000
Steps;10000.0;12.496;2018-10-24 00:00:00 +0000
Steps;10000.0;10.693;2018-10-23 00:00:00 +0000
Steps;10000.0;13.513;2018-10-22 00:00:00 +0000
Steps;10000.0;14.439;2018-10-17 00:00:00 +0000
Steps;10000.0;12.806;2018-10-12 00:00:00 +0000
Steps;10000.0;15.939;2018-10-11 00:00:00 +0000
Steps;10000.0;10.139;2018-10-10 00:00:00 +0000
Steps;10000.0;17.787;2018-10-09 00:00:00 +0000
Steps;10000.0;11.142;2018-10-08 00:00:00 +0000
Steps;10000.0;12.624;2018-10-07 00:00:00 +0000
Steps;10000.0;11.347;2018-09-26 00:00:00 +0000
Steps;10000.0;11.275;2018-09-15 00:00:00 +0000
Steps;10000.0;11.380;2018-09-09 00:00:00 +0000
Steps;10000.0;12.429;2018-09-08 00:00:00 +0000
Steps;10000.0;10.944;2018-07-19 00:00:00 +0000
Steps;10000.0;10.259;2018-07-11 00:00:00 +0000
Steps;10000.0;13.101;2018-07-02 00:00:00 +0000
Steps;10000.0;11.452;2018-06-27 00:00:00 +0000
Steps;10000.0;19.633;2018-06-25 00:00:00 +0000
Steps;10000.0;23.457;2018-06-01 00:00:00 +0000
Steps;10000.0;14.895;2018-05-25 00:00:00 +0000
Steps;10000.0;10.001;2018-05-24 00:00:00 +0000
Steps;10000.0;12.931;2018-05-18 00:00:00 +0000
Steps;10000.0;12.760;2018-05-16 00:00:00 +0000
Steps;10000.0;11.602;2018-05-15 00:00:00 +0000
Steps;10000.0;10.946;2018-05-09 00:00:00 +0000
Steps;10000.0;12.897;2018-05-08 00:00:00 +0000
Steps;10000.0;16.721;2018-04-17 00:00:00 +0000
Steps;10000.0;17.391;2018-04-16 00:00:00 +0000
Steps;10000.0;13.050;2018-04-15 00:00:00 +0000
Steps;10000.0;12.133;2018-04-14 00:00:00 +0000
Steps;10000.0;11.139;2018-04-13 00:00:00 +0000
Steps;10000.0;11.350;2018-03-16 00:00:00 +0000
Steps;10000.0;15.526;2018-03-09 00:00:00 +0000
Steps;10000.0;11.545;2018-03-02 00:00:00 +0000
Steps;10000.0;12.661;2018-02-15 00:00:00 +0000
Steps;10000.0;20.872;2018-02-14 00:00:00 +0000
Steps;10000.0;10.907;2018-01-12 00:00:00 +0000
Steps;10000.0;16.346;2018-01-02 00:00:00 +0000
Steps;10000.0;11.089;2017-11-17 00:00:00 +0000
Steps;10000.0;14.593;2017-11-10 00:00:00 +0000
Steps;10000.0;14.609;2017-10-27 00:00:00 +0000
Steps;10000.0;10.275;2017-10-13 00:00:00 +0000
Steps;10000.0;10.039;2017-09-29 00:00:00 +0000
Steps;10000.0;10.311;2017-09-22 00:00:00 +0000
Steps;10000.0;13.321;2017-09-08 00:00:00 +0000
Steps;10000.0;20.126;2017-09-07 00:00:00 +0000
Steps;10000.0;12.406;2017-08-26 00:00:00 +0000
Steps;10000.0;14.101;2017-08-23 00:00:00 +0000
Steps;10000.0;12.791;2017-08-18 00:00:00 +0000
Steps;10000.0;12.586;2017-07-22 00:00:00 +0000
Steps;10000.0;10.231;2017-06-01 00:00:00 +0000
Steps;10000.0;13.938;2017-05-24 00:00:00 +0000
Steps;10000.0;20.065;2017-05-18 00:00:00 +0000
Steps;10000.0;19.244;2017-05-17 00:00:00 +0000
Steps;10000.0;17.568;2017-05-16 00:00:00 +0000
Steps;10000.0;12.509;2017-05-15 00:00:00 +0000
Steps;10000.0;12.190;2017-04-11 00:00:00 +0000
Steps;10000.0;11.626;2017-04-06 00:00:00 +0000
Steps;10000.0;10.022;2017-03-24 00:00:00 +0000
Steps;10000.0;11.029;2017-03-17 00:00:00 +0000
Steps;10000.0;13.638;2017-03-03 00:00:00 +0000
Steps;10000.0;11.758;2017-02-24 00:00:00 +0000
Steps;10000.0;13.371;2017-01-13 00:00:00 +0000
Steps;10000.0;10.206;2016-12-10 00:00:00 +0000
Steps;10000.0;11.767;2016-11-22 00:00:00 +0000
Steps;10000.0;10.827;2016-10-13 00:00:00 +0000
Steps;10000.0;11.504;2016-10-12 00:00:00 +0000
Steps;10000.0;13.616;2016-10-11 00:00:00 +0000
Steps;10000.0;10.731;2016-09-20 00:00:00 +0000
Steps;20000.0;24.635;2021-09-02 00:00:00 +0000
Steps;20000.0;20.024;2021-08-31 00:00:00 +0000
Steps;20000.0;21.691;2020-11-14 00:00:00 +0000
Steps;20000.0;22.604;2019-06-19 00:00:00 +0000
Steps;20000.0;22.313;2019-06-18 00:00:00 +0000
Steps;20000.0;31.682;2019-03-18 00:00:00 +0000
Steps;20000.0;20.505;2019-03-17 00:00:00 +0000
Steps;20000.0;22.131;2019-03-16 00:00:00 +0000
Steps;20000.0;23.457;2018-06-01 00:00:00 +0000
Steps;20000.0;20.872;2018-02-14 00:00:00 +0000
Steps;20000.0;20.126;2017-09-07 00:00:00 +0000
Steps;20000.0;20.065;2017-05-18 00:00:00 +0000
Steps;1000000.0;8.000.000;2021-07-16 00:00:00 +0000
Steps;1000000.0;7.000.000;2021-01-13 00:00:00 +0000
Steps;1000000.0;6.000.000;2020-06-18 00:00:00 +0000
Steps;1000000.0;5.000.000;2019-12-10 00:00:00 +0000
Steps;1000000.0;4.000.000;2019-04-11 00:00:00 +0000
Steps;1000000.0;3.000.000;2018-09-25 00:00:00 +0000
Steps;1000000.0;2.000.000;2018-02-14 00:00:00 +0000
Steps;1000000.0;1.000.000;2017-05-31 00:00:00 +0000
Steps;5000000.0;5.000.000;2019-12-10 00:00:00 +0000
Goal;1.0;126 %;2021-10-31 00:00:00 +0000
Goal;1.0;128 %;2021-10-30 00:00:00 +0000
Goal;1.0;111 %;2021-10-29 00:00:00 +0000
Goal;1.0;126 %;2021-10-25 00:00:00 +0000
Goal;1.0;135 %;2021-10-22 00:00:00 +0000
Goal;1.0;103 %;2021-10-21 00:00:00 +0000
Goal;1.0;115 %;2021-10-08 00:00:00 +0000
Goal;1.0;168 %;2021-10-02 00:00:00 +0000
Goal;1.0;109 %;2021-09-23 00:00:00 +0000
Goal;1.0;180 %;2021-09-19 00:00:00 +0000
Goal;1.0;175 %;2021-09-18 00:00:00 +0000
Goal;1.0;140 %;2021-09-10 00:00:00 +0000
Goal;1.0;159 %;2021-09-06 00:00:00 +0000
Goal;1.0;118 %;2021-09-03 00:00:00 +0000
Goal;1.0;246 %;2021-09-02 00:00:00 +0000
Goal;1.0;197 %;2021-09-01 00:00:00 +0000
Goal;1.0;200 %;2021-08-31 00:00:00 +0000
Goal;1.0;125 %;2021-08-30 00:00:00 +0000
Goal;1.0;117 %;2021-08-28 00:00:00 +0000
Goal;1.0;100 %;2021-08-20 00:00:00 +0000
Goal;1.0;125 %;2021-08-17 00:00:00 +0000
Goal;1.0;140 %;2021-08-14 00:00:00 +0000
Goal;1.0;125 %;2021-07-25 00:00:00 +0000
Goal;1.0;117 %;2021-07-18 00:00:00 +0000
Goal;1.0;143 %;2021-07-17 00:00:00 +0000
Goal;1.0;183 %;2021-07-14 00:00:00 +0000
Goal;1.0;153 %;2021-07-12 00:00:00 +0000
Goal;1.0;165 %;2021-07-11 00:00:00 +0000
Goal;1.0;154 %;2021-07-10 00:00:00 +0000
Goal;1.0;146 %;2021-07-07 00:00:00 +0000
Goal;1.0;129 %;2021-07-06 00:00:00 +0000
Goal;1.0;115 %;2021-07-04 00:00:00 +0000
Goal;1.0;131 %;2021-06-25 00:00:00 +0000
Goal;1.0;112 %;2021-06-21 00:00:00 +0000
Goal;1.0;112 %;2021-06-17 00:00:00 +0000
Goal;1.0;119 %;2021-06-13 00:00:00 +0000
Goal;1.0;101 %;2021-06-11 00:00:00 +0000
Goal;1.0;143 %;2021-05-31 00:00:00 +0000
Goal;1.0;113 %;2021-05-30 00:00:00 +0000
Goal;1.0;104 %;2021-05-29 00:00:00 +0000
Goal;1.0;145 %;2021-05-18 00:00:00 +0000
Goal;1.0;141 %;2021-05-16 00:00:00 +0000
Goal;1.0;157 %;2021-05-15 00:00:00 +0000
Goal;1.0;172 %;2021-05-13 00:00:00 +0000
Goal;1.0;104 %;2021-05-03 00:00:00 +0000
Goal;1.0;117 %;2021-04-30 00:00:00 +0000
Goal;1.0;111 %;2021-04-25 00:00:00 +0000
Goal;1.0;149 %;2021-04-20 00:00:00 +0000
Goal;1.0;104 %;2021-04-19 00:00:00 +0000
Goal;1.0;115 %;2021-04-16 00:00:00 +0000
Goal;1.0;151 %;2021-04-14 00:00:00 +0000
Goal;1.0;197 %;2021-04-03 00:00:00 +0000
Goal;1.0;152 %;2021-03-25 00:00:00 +0000
Goal;1.0;104 %;2021-03-21 00:00:00 +0000
Goal;1.0;163 %;2021-03-20 00:00:00 +0000
Goal;1.0;122 %;2021-03-19 00:00:00 +0000
Goal;1.0;131 %;2021-03-18 00:00:00 +0000
Goal;1.0;153 %;2021-03-07 00:00:00 +0000
Goal;1.0;109 %;2021-02-28 00:00:00 +0000
Goal;1.0;149 %;2021-02-26 00:00:00 +0000
Goal;1.0;112 %;2021-02-24 00:00:00 +0000
Goal;1.0;151 %;2021-02-21 00:00:00 +0000
Goal;1.0;149 %;2021-02-19 00:00:00 +0000
Goal;1.0;194 %;2021-02-15 00:00:00 +0000
Goal;1.0;137 %;2021-02-13 00:00:00 +0000
Goal;1.0;144 %;2021-02-12 00:00:00 +0000
Goal;1.0;168 %;2021-02-06 00:00:00 +0000
Goal;1.0;166 %;2021-01-17 00:00:00 +0000
Goal;1.0;108 %;2021-01-16 00:00:00 +0000
Goal;1.0;140 %;2021-01-13 00:00:00 +0000
Goal;1.0;132 %;2021-01-07 00:00:00 +0000
Goal;1.0;148 %;2021-01-03 00:00:00 +0000
Goal;1.0;100 %;2020-12-21 00:00:00 +0000
Goal;1.0;107 %;2020-11-28 00:00:00 +0000
Goal;1.0;106 %;2020-11-15 00:00:00 +0000
Goal;1.0;217 %;2020-11-14 00:00:00 +0000
Goal;1.0;146 %;2020-11-06 00:00:00 +0000
Goal;1.0;192 %;2020-11-01 00:00:00 +0000
Goal;1.0;132 %;2020-10-31 00:00:00 +0000
Goal;1.0;107 %;2020-10-17 00:00:00 +0000
Goal;1.0;109 %;2020-10-16 00:00:00 +0000
Goal;1.0;167 %;2020-10-13 00:00:00 +0000
Goal;1.0;102 %;2020-10-06 00:00:00 +0000
Goal;1.0;137 %;2020-10-04 00:00:00 +0000
Goal;1.0;118 %;2020-09-20 00:00:00 +0000
Goal;1.0;166 %;2020-09-19 00:00:00 +0000
Goal;1.0;175 %;2020-09-06 00:00:00 +0000
Goal;1.0;111 %;2020-09-05 00:00:00 +0000
Goal;1.0;106 %;2020-08-25 00:00:00 +0000
Goal;1.0;121 %;2020-08-11 00:00:00 +0000
Goal;1.0;101 %;2020-08-08 00:00:00 +0000
Goal;1.0;112 %;2020-08-06 00:00:00 +0000
Goal;1.0;142 %;2020-07-31 00:00:00 +0000
Goal;1.0;134 %;2020-07-23 00:00:00 +0000
Goal;1.0;126 %;2020-07-22 00:00:00 +0000
Goal;1.0;119 %;2020-07-20 00:00:00 +0000
Goal;1.0;128 %;2020-07-05 00:00:00 +0000
Goal;1.0;103 %;2020-07-02 00:00:00 +0000
Goal;1.0;118 %;2020-06-30 00:00:00 +0000
Goal;1.0;106 %;2020-06-28 00:00:00 +0000
Goal;1.0;102 %;2020-06-27 00:00:00 +0000
Goal;1.0;122 %;2020-06-22 00:00:00 +0000
Goal;1.0;136 %;2020-06-18 00:00:00 +0000
Goal;1.0;167 %;2020-06-16 00:00:00 +0000
Goal;1.0;102 %;2020-06-14 00:00:00 +0000
Goal;1.0;134 %;2020-06-08 00:00:00 +0000
Goal;1.0;111 %;2020-06-04 00:00:00 +0000
Goal;1.0;127 %;2020-06-02 00:00:00 +0000
Goal;1.0;134 %;2020-05-30 00:00:00 +0000
Goal;1.0;125 %;2020-05-28 00:00:00 +0000
Goal;1.0;150 %;2020-05-10 00:00:00 +0000
Goal;1.0;123 %;2020-05-05 00:00:00 +0000
Goal;1.0;156 %;2020-05-01 00:00:00 +0000
Goal;1.0;118 %;2020-04-19 00:00:00 +0000
Goal;1.0;144 %;2020-04-18 00:00:00 +0000
Goal;1.0;117 %;2020-04-14 00:00:00 +0000
Goal;1.0;145 %;2020-04-07 00:00:00 +0000
Goal;1.0;116 %;2020-04-05 00:00:00 +0000
Goal;1.0;170 %;2020-04-04 00:00:00 +0000
Goal;1.0;109 %;2020-03-26 00:00:00 +0000
Goal;1.0;133 %;2020-03-18 00:00:00 +0000
Goal;1.0;119 %;2020-03-14 00:00:00 +0000
Goal;1.0;109 %;2020-03-07 00:00:00 +0000
Goal;1.0;113 %;2020-02-29 00:00:00 +0000
Goal;1.0;119 %;2020-02-26 00:00:00 +0000
Goal;1.0;131 %;2020-02-23 00:00:00 +0000
Goal;1.0;138 %;2020-02-10 00:00:00 +0000
Goal;1.0;162 %;2020-02-08 00:00:00 +0000
Goal;1.0;130 %;2020-02-04 00:00:00 +0000
Goal;1.0;124 %;2020-01-31 00:00:00 +0000
Goal;1.0;111 %;2020-01-28 00:00:00 +0000
Goal;1.0;113 %;2020-01-21 00:00:00 +0000
Goal;1.0;151 %;2020-01-14 00:00:00 +0000
Goal;1.0;145 %;2020-01-11 00:00:00 +0000
Goal;1.0;134 %;2020-01-10 00:00:00 +0000
Goal;1.0;121 %;2019-12-18 00:00:00 +0000
Goal;1.0;114 %;2019-12-10 00:00:00 +0000
Goal;1.0;123 %;2019-12-06 00:00:00 +0000
Goal;1.0;121 %;2019-12-04 00:00:00 +0000
Goal;1.0;100 %;2019-12-03 00:00:00 +0000
Goal;1.0;120 %;2019-11-30 00:00:00 +0000
Goal;1.0;129 %;2019-11-22 00:00:00 +0000
Goal;1.0;101 %;2019-11-13 00:00:00 +0000
Goal;1.0;101 %;2019-10-19 00:00:00 +0000
Goal;1.0;103 %;2019-09-08 00:00:00 +0000
Goal;1.0;123 %;2019-08-27 00:00:00 +0000
Goal;1.0;166 %;2019-07-11 00:00:00 +0000
Goal;1.0;134 %;2019-06-20 00:00:00 +0000
Goal;1.0;226 %;2019-06-19 00:00:00 +0000
Goal;1.0;223 %;2019-06-18 00:00:00 +0000
Goal;1.0;160 %;2019-06-17 00:00:00 +0000
Goal;1.0;187 %;2019-05-30 00:00:00 +0000
Goal;1.0;103 %;2019-05-29 00:00:00 +0000
Goal;1.0;106 %;2019-04-27 00:00:00 +0000
Goal;1.0;118 %;2019-04-06 00:00:00 +0000
Goal;1.0;124 %;2019-03-19 00:00:00 +0000
Goal;1.0;317 %;2019-03-18 00:00:00 +0000
Goal;1.0;205 %;2019-03-17 00:00:00 +0000
Goal;1.0;221 %;2019-03-16 00:00:00 +0000
Goal;1.0;157 %;2019-03-15 00:00:00 +0000
Goal;1.0;115 %;2019-02-06 00:00:00 +0000
Goal;1.0;114 %;2018-12-21 00:00:00 +0000
Goal;1.0;113 %;2018-12-15 00:00:00 +0000
Goal;1.0;164 %;2018-12-14 00:00:00 +0000
Goal;1.0;121 %;2018-11-28 00:00:00 +0000
Goal;1.0;134 %;2018-11-22 00:00:00 +0000
Goal;1.0;117 %;2018-11-18 00:00:00 +0000
Goal;1.0;161 %;2018-11-16 00:00:00 +0000
Goal;1.0;127 %;2018-11-12 00:00:00 +0000
Goal;1.0;145 %;2018-11-09 00:00:00 +0000
Goal;1.0;151 %;2018-11-08 00:00:00 +0000
Goal;1.0;149 %;2018-11-07 00:00:00 +0000
Goal;1.0;155 %;2018-11-06 00:00:00 +0000
Goal;1.0;101 %;2018-11-05 00:00:00 +0000
Goal;1.0;128 %;2018-11-02 00:00:00 +0000
Goal;1.0;148 %;2018-11-01 00:00:00 +0000
Goal;1.0;142 %;2018-10-31 00:00:00 +0000
Goal;1.0;116 %;2018-10-30 00:00:00 +0000
Goal;1.0;113 %;2018-10-26 00:00:00 +0000
Goal;1.0;156 %;2018-10-25 00:00:00 +0000
Goal;1.0;125 %;2018-10-24 00:00:00 +0000
Goal;1.0;107 %;2018-10-23 00:00:00 +0000
Goal;1.0;135 %;2018-10-22 00:00:00 +0000
Goal;1.0;144 %;2018-10-17 00:00:00 +0000
Goal;1.0;128 %;2018-10-12 00:00:00 +0000
Goal;1.0;159 %;2018-10-11 00:00:00 +0000
Goal;1.0;101 %;2018-10-10 00:00:00 +0000
Goal;1.0;178 %;2018-10-09 00:00:00 +0000
Goal;1.0;111 %;2018-10-08 00:00:00 +0000
Goal;1.0;126 %;2018-10-07 00:00:00 +0000
Goal;1.0;113 %;2018-09-26 00:00:00 +0000
Goal;1.0;113 %;2018-09-15 00:00:00 +0000
Goal;1.0;114 %;2018-09-09 00:00:00 +0000
Goal;1.0;124 %;2018-09-08 00:00:00 +0000
Goal;1.0;109 %;2018-07-19 00:00:00 +0000
Goal;1.0;103 %;2018-07-11 00:00:00 +0000
Goal;1.0;131 %;2018-07-02 00:00:00 +0000
Goal;1.0;115 %;2018-06-27 00:00:00 +0000
Goal;1.0;196 %;2018-06-25 00:00:00 +0000
Goal;1.0;235 %;2018-06-01 00:00:00 +0000
Goal;1.0;149 %;2018-05-25 00:00:00 +0000
Goal;1.0;100 %;2018-05-24 00:00:00 +0000
Goal;1.0;129 %;2018-05-18 00:00:00 +0000
Goal;1.0;128 %;2018-05-16 00:00:00 +0000
Goal;1.0;116 %;2018-05-15 00:00:00 +0000
Goal;1.0;109 %;2018-05-09 00:00:00 +0000
Goal;1.0;129 %;2018-05-08 00:00:00 +0000
Goal;1.0;167 %;2018-04-17 00:00:00 +0000
Goal;1.0;174 %;2018-04-16 00:00:00 +0000
Goal;1.0;131 %;2018-04-15 00:00:00 +0000
Goal;1.0;121 %;2018-04-14 00:00:00 +0000
Goal;1.0;111 %;2018-04-13 00:00:00 +0000
Goal;1.0;114 %;2018-03-16 00:00:00 +0000
Goal;1.0;155 %;2018-03-09 00:00:00 +0000
Goal;1.0;115 %;2018-03-02 00:00:00 +0000
Goal;1.0;127 %;2018-02-15 00:00:00 +0000
Goal;1.0;209 %;2018-02-14 00:00:00 +0000
Goal;1.0;109 %;2018-01-12 00:00:00 +0000
Goal;1.0;163 %;2018-01-02 00:00:00 +0000
Goal;1.0;111 %;2017-11-17 00:00:00 +0000
Goal;1.0;146 %;2017-11-10 00:00:00 +0000
Goal;1.0;146 %;2017-10-27 00:00:00 +0000
Goal;1.0;103 %;2017-10-13 00:00:00 +0000
Goal;1.0;100 %;2017-09-29 00:00:00 +0000
Goal;1.0;103 %;2017-09-22 00:00:00 +0000
Goal;1.0;133 %;2017-09-08 00:00:00 +0000
Goal;1.0;201 %;2017-09-07 00:00:00 +0000
Goal;1.0;124 %;2017-08-26 00:00:00 +0000
Goal;1.0;141 %;2017-08-23 00:00:00 +0000
Goal;1.0;128 %;2017-08-18 00:00:00 +0000
Goal;1.0;126 %;2017-07-22 00:00:00 +0000
Goal;1.0;102 %;2017-06-01 00:00:00 +0000
Goal;1.0;139 %;2017-05-24 00:00:00 +0000
Goal;1.0;201 %;2017-05-18 00:00:00 +0000
Goal;1.0;192 %;2017-05-17 00:00:00 +0000
Goal;1.0;176 %;2017-05-16 00:00:00 +0000
Goal;1.0;125 %;2017-05-15 00:00:00 +0000
Goal;1.0;122 %;2017-04-11 00:00:00 +0000
Goal;1.0;116 %;2017-04-06 00:00:00 +0000
Goal;1.0;100 %;2017-03-24 00:00:00 +0000
Goal;1.0;110 %;2017-03-17 00:00:00 +0000
Goal;1.0;136 %;2017-03-03 00:00:00 +0000
Goal;1.0;118 %;2017-02-24 00:00:00 +0000
Goal;1.0;134 %;2017-01-13 00:00:00 +0000
Goal;1.0;102 %;2016-12-10 00:00:00 +0000
Goal;1.0;118 %;2016-11-22 00:00:00 +0000
Goal;1.0;108 %;2016-10-13 00:00:00 +0000
Goal;1.0;115 %;2016-10-12 00:00:00 +0000
Goal;1.0;136 %;2016-10-11 00:00:00 +0000
Goal;1.0;107 %;2016-09-20 00:00:00 +0000
Goal;2.0;246 %;2021-09-02 00:00:00 +0000
Goal;2.0;200 %;2021-08-31 00:00:00 +0000
Goal;2.0;217 %;2020-11-14 00:00:00 +0000
Goal;2.0;226 %;2019-06-19 00:00:00 +0000
Goal;2.0;223 %;2019-06-18 00:00:00 +0000
Goal;2.0;317 %;2019-03-18 00:00:00 +0000
Goal;2.0;205 %;2019-03-17 00:00:00 +0000
Goal;2.0;221 %;2019-03-16 00:00:00 +0000
Goal;2.0;235 %;2018-06-01 00:00:00 +0000
Goal;2.0;209 %;2018-02-14 00:00:00 +0000
Goal;2.0;201 %;2017-09-07 00:00:00 +0000
Goal;2.0;201 %;2017-05-18 00:00:00 +0000
Goal;3.0;317 %;2019-03-18 00:00:00 +0000
